key,primary,dataset,feature,family,setting,H,loss,successful,loss_min,loss_max,score,placement_score_min,placement_score_max
Parkinsons__06,False,Parkinsons,MDVP:PPQ,Bar chart,means,128,0.4883297173916271,4,0.4883297173916271,0.4883297173916271,67.18941295834301,67.18941295834301,67.18941295834301
Parkinsons__06,False,Parkinsons,MDVP:PPQ,Box plot,five,128,0.167202987784857,4,0.1375584581833478,0.19680313240469816,85.67490063556309,83.55593104028162,87.90757018298424
Parkinsons__06,False,Parkinsons,MDVP:PPQ,Interval plot,five,128,0.1434221148210774,4,0.11007958100286977,0.16443934585114087,87.4567657069043,85.87823861869381,90.08363158041142
Parkinsons__06,False,Parkinsons,MDVP:PPQ,Dot plot,raw,128,0.04844606934029743,4,0.03942828990374775,0.062005253417610866,95.37925022974423,94.1614927781126,96.20673303904411
Parkinsons__06,False,Parkinsons,MDVP:PPQ,Histogram,64,128,0.030007705120695154,4,0.026818082818575933,0.03434927423040597,97.0866523646851,96.67914165106724,97.38823426784992
Parkinsons__06,False,Parkinsons,MDVP:PPQ,Heatmap,32,128,0.04109830501910556,4,0.04109830501910556,0.04109830501910556,96.05240880510786,96.05240880510786,96.05240880510786
Parkinsons__06,False,Parkinsons,MDVP:PPQ,Violin plot,16,128,0.08240523162137628,4,0.08044869647560526,0.08424730885535547,92.38684097101616,92.22988075070293,92.55414007735612
Parkinsons__06,False,Parkinsons,MDVP:PPQ,Bar chart,means,256,0.48759726958783234,4,0.4759827401276566,0.49921179904800805,67.22249498865169,66.70171623749192,67.75146977081255
Parkinsons__06,False,Parkinsons,MDVP:PPQ,Box plot,five,256,0.17338398269805239,4,0.1169427195892149,0.19707812637422,85.2235938742425,83.53673648927645,89.53010592770381
Parkinsons__06,False,Parkinsons,MDVP:PPQ,Interval plot,five,256,0.17053352541567196,4,0.11249149474310537,0.196592218309419,85.43112848005671,83.57065880077589,89.88832766140997
Parkinsons__06,False,Parkinsons,MDVP:PPQ,Dot plot,raw,256,0.047657427419932216,4,0.0364809838904041,0.06136798406947872,95.45104858013576,94.2180294685183,96.48030359867542
Parkinsons__06,False,Parkinsons,MDVP:PPQ,Histogram,64,256,0.029523326694989617,4,0.020053081726224276,0.0407413357526671,97.1323304747483,96.08535431878443,98.0341139019659
Parkinsons__06,False,Parkinsons,MDVP:PPQ,Heatmap,64,256,0.04476101725015932,4,0.04476101725015932,0.04476101725015932,95.71566927640815,95.71566927640815,95.71566927640815
Parkinsons__06,False,Parkinsons,MDVP:PPQ,Violin plot,16,256,0.09096367114745516,4,0.08981748087646434,0.09170231466888536,91.66208063997391,91.6000622663607,91.75848410834534
Parkinsons__06,False,Parkinsons,MDVP:PPQ,Bar chart,means,512,0.48726877784552425,4,0.481660954530409,0.4928766011606395,67.23734236178966,66.98477283538024,67.49182374971441
Parkinsons__06,False,Parkinsons,MDVP:PPQ,Box plot,five,512,0.17114262967037636,4,0.11801922162711408,0.1946716295817617,85.38669626273058,83.70500941334703,89.44390048541793
Parkinsons__06,False,Parkinsons,MDVP:PPQ,Interval plot,five,512,0.16933657459204077,4,0.11079500131377175,0.1946716295817618,85.51857709136318,83.70500941334701,90.02561218021948
Parkinsons__06,False,Parkinsons,MDVP:PPQ,Dot plot,raw,512,0.044095939657332786,4,0.03969156837254383,0.04927714331093734,95.77663910159397,95.30370563915592,96.18237085112905
Parkinsons__06,False,Parkinsons,MDVP:PPQ,Histogram,64,512,0.020027767930570112,4,0.019847583724357652,0.02021621473221912,98.0365467921327,98.01843820552045,98.05386765227439
Parkinsons__06,False,Parkinsons,MDVP:PPQ,Heatmap,64,512,0.041514053144118115,4,0.041514053144118115,0.041514053144118115,96.01406692316867,96.01406692316867,96.01406692316867
Parkinsons__06,False,Parkinsons,MDVP:PPQ,Violin plot,16,512,0.09058990620670251,4,0.09041606304872159,0.09072705879110528,91.69349489747314,91.68196497374315,91.70811343369932
Parkinsons__07,False,Parkinsons,Jitter:DDP,Bar chart,means,128,0.32753216415908193,4,0.3149173464432634,0.33173710339768814,75.32774172996739,75.08989555436126,76.05040748035705
Parkinsons__07,False,Parkinsons,Jitter:DDP,Box plot,five,128,0.38605420087133885,4,0.31129862549222287,0.4238683205943103,72.14725076200865,70.23121348627299,76.26027973792999
Parkinsons__07,False,Parkinsons,Jitter:DDP,Interval plot,five,128,0.3607616488382454,4,0.32681219038699266,0.402208579169653,73.48825570251434,71.31606630107561,75.36861714455073
Parkinsons__07,False,Parkinsons,Jitter:DDP,Dot plot,raw,128,0.08941125376362108,4,0.057512052073211334,0.11552915738679322,91.7926996389353,89.64355556089377,94.56157005866163
Parkinsons__07,False,Parkinsons,Jitter:DDP,Histogram,16,128,0.06448678432883276,4,0.061909596591194285,0.06823944280309392,93.941983566335,93.61197124269897,94.16997484626484
Parkinsons__07,False,Parkinsons,Jitter:DDP,Heatmap,16,128,0.06501505713491675,4,0.06501505713491675,0.06501505713491675,93.89538610751484,93.89538610751484,93.89538610751484
Parkinsons__07,False,Parkinsons,Jitter:DDP,Violin plot,32,128,0.1459282308900962,4,0.14276451277272129,0.15100339796134415,87.26549997142955,86.88071657922113,87.50709256570036
Parkinsons__07,False,Parkinsons,Jitter:DDP,Bar chart,means,256,0.3236791026810285,4,0.31977325953889213,0.3275849458231648,75.54701120343769,75.32474687560978,75.77059110512545
Parkinsons__07,False,Parkinsons,Jitter:DDP,Box plot,five,256,0.3839882351751348,4,0.31684088004949734,0.4108355000547503,72.25494947025011,70.87998565114026,75.93931925643227
Parkinsons__07,False,Parkinsons,Jitter:DDP,Interval plot,five,256,0.3817822624763037,4,0.31636971482817383,0.40391656322131053,72.37030226512617,71.22930423339994,75.9665000444446
Parkinsons__07,False,Parkinsons,Jitter:DDP,Dot plot,raw,256,0.09397916018673644,4,0.07958211368154004,0.13136176789716864,91.40941952032298,88.38905718536634,92.6284334768985
Parkinsons__07,False,Parkinsons,Jitter:DDP,Histogram,16,256,0.06419811133188427,4,0.06364818504381463,0.06463740922375745,93.96746614673673,93.92869265500585,94.01604910920872
Parkinsons__07,False,Parkinsons,Jitter:DDP,Heatmap,16,256,0.06501505713491675,4,0.06501505713491675,0.06501505713491675,93.89538610751484,93.89538610751484,93.89538610751484
Parkinsons__07,False,Parkinsons,Jitter:DDP,Violin plot,16,256,0.1556716347544153,4,0.15494442529352373,0.15650051690541675,86.5297693503141,86.46775210060576,86.58425272245067
Parkinsons__07,False,Parkinsons,Jitter:DDP,Bar chart,means,512,0.3228939887564981,4,0.321951062987841,0.3257227660624696,75.59184700355212,75.4305519675204,75.64576541432818
Parkinsons__07,False,Parkinsons,Jitter:DDP,Box plot,five,512,0.38712070225221895,4,0.3106373938054923,0.4166130284346464,72.09177963938792,70.59090802694348,76.29875392891522
Parkinsons__07,False,Parkinsons,Jitter:DDP,Interval plot,five,512,0.38489981312551647,4,0.3082538236108336,0.41555633411624715,72.20738933765513,70.64360321797541,76.43776627688038
Parkinsons__07,False,Parkinsons,Jitter:DDP,Dot plot,raw,512,0.11375277355498178,4,0.08726380744839483,0.13917039544138896,89.78653285936207,87.78318011086785,91.97399868821287
Parkinsons__07,False,Parkinsons,Jitter:DDP,Histogram,16,512,0.06452836660624064,4,0.06404275863578895,0.06517532630519704,93.9383140336636,93.8812583529068,93.98118561345238
Parkinsons__07,False,Parkinsons,Jitter:DDP,Heatmap,16,512,0.06501505713491675,4,0.06501505713491675,0.06501505713491675,93.89538610751484,93.89538610751484,93.89538610751484
Parkinsons__07,False,Parkinsons,Jitter:DDP,Violin plot,32,512,0.15867936923819773,4,0.15838522562528365,0.15920665341014312,86.3051527928278,86.26589547758456,86.32706787676881
Parkinsons__08,False,Parkinsons,MDVP:Shimmer,Bar chart,means,128,0.6782728598623055,4,0.6742360594293407,0.6903832611611995,59.5850665238098,59.15818163704812,59.72873385255169
Parkinsons__08,False,Parkinsons,MDVP:Shimmer,Box plot,five,128,0.13684839867607104,4,0.12396043014633476,0.14768791476331145,87.9624760139136,87.13170079918727,88.97110371312665
Parkinsons__08,False,Parkinsons,MDVP:Shimmer,Interval plot,five,128,0.13073901798037144,4,0.12526880024713744,0.1362719807910796,88.43773709923921,88.00709838007215,88.86765542423062
Parkinsons__08,False,Parkinsons,MDVP:Shimmer,Dot plot,raw,128,0.05367159601688899,4,0.0452723057274328,0.06519100267799652,94.90623110466493,93.87987670623393,95.66885054933827
Parkinsons__08,False,Parkinsons,MDVP:Shimmer,Histogram,32,128,0.07438823074900902,4,0.07001937222488025,0.08467117387703137,93.07622434609607,92.1938393942577,93.45625191072104
Parkinsons__08,False,Parkinsons,MDVP:Shimmer,Heatmap,64,128,0.05984938513680296,4,0.05984938513680296,0.05984938513680296,94.35302921564863,94.35302921564863,94.35302921564863
Parkinsons__08,False,Parkinsons,MDVP:Shimmer,Violin plot,16,128,0.08791810764306755,4,0.08581280077346586,0.08948679947004444,91.91868330663797,91.78633467486038,92.09690650982029
Parkinsons__08,False,Parkinsons,MDVP:Shimmer,Bar chart,means,256,0.6754521666727443,4,0.6754521666727443,0.6754521666727443,59.68538045379625,59.68538045379625,59.68538045379625
