key,dataset,feature,family,configuration,retained_values,error,error_ratio,qualifies,retention_cost,score,selected,status
WDBC__13,WDBC,area error,Scatter,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__13,WDBC,area error,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__14,WDBC,smoothness error,Heatmap,10 common bins,22.0,0.0006426764864232212,0.3152724369485897,True,22.157636218474295,0.04513116788000308,True,qualified
WDBC__14,WDBC,smoothness error,Histogram,10 common bins,22.0,0.0006426764864232212,0.3152724369485897,True,22.157636218474295,0.04513116788000308,True,qualified
WDBC__14,WDBC,smoothness error,Violin,64-point density per group,130.0,0.0003515649347118552,0.1724642741002475,True,130.08623213705013,0.007687208581354459,False,qualified
WDBC__14,WDBC,smoothness error,Dot,Individual observations,569.0,0.0,0.0,True,569.0,0.0017574692442882249,False,qualified
WDBC__14,WDBC,smoothness error,Raincloud,Individual observations,569.0,0.0,0.0,True,569.0,0.0017574692442882249,False,qualified
WDBC__14,WDBC,smoothness error,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__14,WDBC,smoothness error,Bar,Mean bars,2.0,0.002047192378838327,1.0042740691681533,False,,0.0,False,exceeds tolerance
WDBC__14,WDBC,smoothness error,Box,Min-max box with mean markers,12.0,0.009838399999999995,4.826341727449467,False,,0.0,False,exceeds tolerance
WDBC__14,WDBC,smoothness error,Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__14,WDBC,smoothness error,Forest,Mean contrast with interval,3.0,0.002047192378838327,1.0042740691681533,False,,0.0,False,exceeds tolerance
WDBC__14,WDBC,smoothness error,Interval,Means with intervals,6.0,0.002047192378838327,1.0042740691681533,False,,0.0,False,exceeds tolerance
WDBC__14,WDBC,smoothness error,Line,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__14,WDBC,smoothness error,Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__14,WDBC,smoothness error,Scatter,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__14,WDBC,smoothness error,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__15,WDBC,compactness error,Bar,Mean bars,2.0,0.006328300618212098,0.34100208591687514,True,2.1705010429584375,0.46072311425244905,True,qualified
WDBC__15,WDBC,compactness error,Dot,Mean dots,2.0,0.006328300618212098,0.34100208591687514,True,2.1705010429584375,0.46072311425244905,True,qualified
WDBC__15,WDBC,compactness error,Forest,Mean contrast with interval,3.0,0.006328300618212098,0.34100208591687514,True,3.1705010429584375,0.31540756065069336,False,qualified
WDBC__15,WDBC,compactness error,Interval,Means with intervals,6.0,0.006328300618212098,0.34100208591687514,True,6.1705010429584375,0.1620613938865087,False,qualified
WDBC__15,WDBC,compactness error,Box,Min-max box with mean markers,12.0,0.012462415730337177,0.6715404365238424,True,12.33577021826192,0.08106506381900631,False,qualified
WDBC__15,WDBC,compactness error,Heatmap,10 common bins,22.0,0.002901173663799302,0.15633047964181077,True,22.078165239820905,0.04529361879203472,False,qualified
WDBC__15,WDBC,compactness error,Histogram,10 common bins,22.0,0.002901173663799302,0.15633047964181077,True,22.078165239820905,0.04529361879203472,False,qualified
WDBC__15,WDBC,compactness error,Violin,64-point density per group,130.0,0.002993717281608542,0.16131721598938978,True,130.0806586079947,0.007687537952998497,False,qualified
WDBC__15,WDBC,compactness error,Raincloud,Individual observations,569.0,0.0,0.0,True,569.0,0.0017574692442882249,False,qualified
WDBC__15,WDBC,compactness error,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__15,WDBC,compactness error,Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__15,WDBC,compactness error,Line,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__15,WDBC,compactness error,Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__15,WDBC,compactness error,Scatter,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__15,WDBC,compactness error,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__16,WDBC,concavity error,Bar,Mean bars,2.0,0.006560816027907895,0.2547613753561122,True,2.1273806876780563,0.4700616141681048,True,qualified
WDBC__16,WDBC,concavity error,Dot,Mean dots,2.0,0.006560816027907895,0.2547613753561122,True,2.1273806876780563,0.4700616141681048,True,qualified
WDBC__16,WDBC,concavity error,Forest,Mean contrast with interval,3.0,0.006560816027907895,0.2547613753561122,True,3.1273806876780563,0.31975640315872655,False,qualified
WDBC__16,WDBC,concavity error,Interval,Means with intervals,6.0,0.006560816027907895,0.2547613753561122,True,6.127380687678056,0.16320187221449522,False,qualified
WDBC__16,WDBC,concavity error,Heatmap,10 common bins,22.0,0.014880437086168714,0.5778184606681156,True,22.288909230334056,0.04486536284328582,False,qualified
WDBC__16,WDBC,concavity error,Histogram,10 common bins,22.0,0.014880437086168714,0.5778184606681156,True,22.288909230334056,0.04486536284328582,False,qualified
WDBC__16,WDBC,concavity error,Violin,64-point density per group,130.0,0.005556138352964778,0.21574899257181585,True,130.10787449628592,0.007685929878352952,False,qualified
WDBC__16,WDBC,concavity error,Raincloud,Individual observations,569.0,0.0,0.0,True,569.0,0.0017574692442882249,False,qualified
WDBC__16,WDBC,concavity error,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__16,WDBC,concavity error,Box,Min-max box with mean markers,12.0,0.21183921348314605,8.225874518010643,False,,0.0,False,exceeds tolerance
WDBC__16,WDBC,concavity error,Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__16,WDBC,concavity error,Line,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__16,WDBC,concavity error,Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__16,WDBC,concavity error,Scatter,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__16,WDBC,concavity error,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__17,WDBC,concave points error,Bar,Mean bars,2.0,0.001702855120254589,0.38844668518923636,True,2.194223342594618,0.45574212095361416,True,qualified
WDBC__17,WDBC,concave points error,Dot,Mean dots,2.0,0.001702855120254589,0.38844668518923636,True,2.194223342594618,0.45574212095361416,True,qualified
WDBC__17,WDBC,concave points error,Forest,Mean contrast with interval,3.0,0.001702855120254589,0.38844668518923636,True,3.194223342594618,0.313065146906013,False,qualified
WDBC__17,WDBC,concave points error,Interval,Means with intervals,6.0,0.001702855120254589,0.38844668518923636,True,6.1942233425946185,0.1614407399751787,False,qualified
WDBC__17,WDBC,concave points error,Heatmap,10 common bins,22.0,0.001641474999999993,0.3744449630428157,True,22.18722248152141,0.045070986277477874,False,qualified
WDBC__17,WDBC,concave points error,Histogram,10 common bins,22.0,0.001641474999999993,0.3744449630428157,True,22.18722248152141,0.045070986277477874,False,qualified
WDBC__17,WDBC,concave points error,Violin,64-point density per group,130.0,0.000769646349441086,0.17556782702904808,True,130.08778391351453,0.007687116883048941,False,qualified
WDBC__17,WDBC,concave points error,Raincloud,Individual observations,569.0,0.0,0.0,True,569.0,0.0017574692442882249,False,qualified
WDBC__17,WDBC,concave points error,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__17,WDBC,concave points error,Box,Min-max box with mean markers,12.0,0.015174999999999998,3.461644139676055,False,,0.0,False,exceeds tolerance
WDBC__17,WDBC,concave points error,Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__17,WDBC,concave points error,Line,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__17,WDBC,concave points error,Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__17,WDBC,concave points error,Scatter,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__17,WDBC,concave points error,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__18,WDBC,symmetry error,Bar,Mean bars,2.0,0.010897661703463464,0.7873487667661347,True,2.3936743833830674,0.4177677661347838,True,qualified
WDBC__18,WDBC,symmetry error,Dot,Mean dots,2.0,0.010897661703463464,0.7873487667661347,True,2.3936743833830674,0.4177677661347838,True,qualified
WDBC__18,WDBC,symmetry error,Forest,Mean contrast with interval,3.0,0.010897661703463464,0.7873487667661347,True,3.3936743833830674,0.29466586567539976,False,qualified
WDBC__18,WDBC,symmetry error,Interval,Means with intervals,6.0,0.010897661703463464,0.7873487667661347,True,6.393674383383067,0.15640458678955632,False,qualified
WDBC__18,WDBC,symmetry error,Box,Min-max box with mean markers,12.0,0.011571469194312803,0.8360309071549672,True,12.418015453577484,0.0805281652079046,False,qualified
WDBC__18,WDBC,symmetry error,Heatmap,10 common bins,22.0,0.00382600252764613,0.27642612275520567,True,22.138213061377602,0.045170764109439494,False,qualified
WDBC__18,WDBC,symmetry error,Histogram,10 common bins,22.0,0.00382600252764613,0.27642612275520567,True,22.138213061377602,0.045170764109439494,False,qualified
WDBC__18,WDBC,symmetry error,Violin,64-point density per group,130.0,0.003150583823397786,0.22762757327631125,True,130.11381378663816,0.007685579039592286,False,qualified
WDBC__18,WDBC,symmetry error,Raincloud,Individual observations,569.0,0.0,0.0,True,569.0,0.0017574692442882249,False,qualified
WDBC__18,WDBC,symmetry error,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__18,WDBC,symmetry error,Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__18,WDBC,symmetry error,Line,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__18,WDBC,symmetry error,Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__18,WDBC,symmetry error,Scatter,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__18,WDBC,symmetry error,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__19,WDBC,fractal dimension error,Bar,Mean bars,2.0,0.000930399343693386,0.37705437779655027,True,2.1885271888982754,0.4569282963778984,True,qualified
WDBC__19,WDBC,fractal dimension error,Dot,Mean dots,2.0,0.000930399343693386,0.37705437779655027,True,2.1885271888982754,0.4569282963778984,True,qualified
WDBC__19,WDBC,fractal dimension error,Forest,Mean contrast with interval,3.0,0.000930399343693386,0.37705437779655027,True,3.1885271888982754,0.31362442305079663,False,qualified
WDBC__19,WDBC,fractal dimension error,Interval,Means with intervals,6.0,0.000930399343693386,0.37705437779655027,True,6.188527188898275,0.16158933611763399,False,qualified
WDBC__19,WDBC,fractal dimension error,Heatmap,10 common bins,22.0,0.0006355013873330442,0.25754379752515394,True,22.128771898762576,0.04519003605690017,False,qualified
WDBC__19,WDBC,fractal dimension error,Histogram,10 common bins,22.0,0.0006355013873330442,0.25754379752515394,True,22.128771898762576,0.04519003605690017,False,qualified
WDBC__19,WDBC,fractal dimension error,Violin,64-point density per group,130.0,0.0005241260881399552,0.2124077552183634,True,130.10620387760918,0.007686028568942795,False,qualified
WDBC__19,WDBC,fractal dimension error,Raincloud,Individual observations,569.0,0.0,0.0,True,569.0,0.0017574692442882249,False,qualified
WDBC__19,WDBC,fractal dimension error,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__19,WDBC,fractal dimension error,Box,Min-max box with mean markers,12.0,0.012952649999999996,5.24920123780307,False,,0.0,False,exceeds tolerance
WDBC__19,WDBC,fractal dimension error,Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__19,WDBC,fractal dimension error,Line,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__19,WDBC,fractal dimension error,Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__19,WDBC,fractal dimension error,Scatter,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__19,WDBC,fractal dimension error,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__20,WDBC,worst radius,Heatmap,10 common bins,22.0,0.7939157716986323,0.3345620613984959,True,22.167281030699247,0.045111531658533585,True,qualified
WDBC__20,WDBC,worst radius,Histogram,10 common bins,22.0,0.7939157716986323,0.3345620613984959,True,22.167281030699247,0.045111531658533585,True,qualified
WDBC__20,WDBC,worst radius,Violin,64-point density per group,130.0,0.7361642931424477,0.3102251551379884,True,130.15511257756899,0.007683140371485804,False,qualified
WDBC__20,WDBC,worst radius,Dot,Individual observations,569.0,0.0,0.0,True,569.0,0.0017574692442882249,False,qualified
WDBC__20,WDBC,worst radius,Raincloud,Individual observations,569.0,0.0,0.0,True,569.0,0.0017574692442882249,False,qualified
WDBC__20,WDBC,worst radius,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__20,WDBC,worst radius,Bar,Mean bars,2.0,4.531489799693452,1.9096037925383242,False,,0.0,False,exceeds tolerance
WDBC__20,WDBC,worst radius,Box,Min-max box with mean markers,12.0,3.2488625592417044,1.3690950523563838,False,,0.0,False,exceeds tolerance
WDBC__20,WDBC,worst radius,Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__20,WDBC,worst radius,Forest,Mean contrast with interval,3.0,4.531489799693452,1.9096037925383242,False,,0.0,False,exceeds tolerance
WDBC__20,WDBC,worst radius,Interval,Means with intervals,6.0,4.531489799693452,1.9096037925383242,False,,0.0,False,exceeds tolerance
WDBC__20,WDBC,worst radius,Line,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__20,WDBC,worst radius,Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__20,WDBC,worst radius,Scatter,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__20,WDBC,worst radius,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__21,WDBC,worst texture,Bar,Mean bars,2.0,1.7207217888215247,0.48008848307542706,True,2.2400442415377135,0.44641975433196546,True,qualified
WDBC__21,WDBC,worst texture,Dot,Mean dots,2.0,1.7207217888215247,0.48008848307542706,True,2.2400442415377135,0.44641975433196546,True,qualified
WDBC__21,WDBC,worst texture,Forest,Mean contrast with interval,3.0,1.7207217888215247,0.48008848307542706,True,3.2400442415377135,0.308637760923105,False,qualified
WDBC__21,WDBC,worst texture,Interval,Means with intervals,6.0,1.7207217888215247,0.48008848307542706,True,6.2400442415377135,0.1602552740481169,False,qualified
WDBC__21,WDBC,worst texture,Box,Min-max box with mean markers,12.0,3.1092417061611357,0.867491272513071,True,12.433745636256536,0.08042628739999486,False,qualified
WDBC__21,WDBC,worst texture,Heatmap,10 common bins,22.0,1.098058888888886,0.30636296333249513,True,22.15318148166625,0.045140243211910215,False,qualified
WDBC__21,WDBC,worst texture,Histogram,10 common bins,22.0,1.098058888888886,0.30636296333249513,True,22.15318148166625,0.045140243211910215,False,qualified
WDBC__21,WDBC,worst texture,Violin,64-point density per group,130.0,0.8840917476884229,0.2466652475749302,True,130.12333262378746,0.007685016820858713,False,qualified
WDBC__21,WDBC,worst texture,Raincloud,Individual observations,569.0,0.0,0.0,True,569.0,0.0017574692442882249,False,qualified
WDBC__21,WDBC,worst texture,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__21,WDBC,worst texture,Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__21,WDBC,worst texture,Line,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__21,WDBC,worst texture,Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__21,WDBC,worst texture,Scatter,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__21,WDBC,worst texture,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
WDBC__22,WDBC,worst perimeter,Heatmap,10 common bins,22.0,3.88967962862246,0.22078514230510404,True,22.110392571152552,0.04522760040473912,True,qualified
WDBC__22,WDBC,worst perimeter,Histogram,10 common bins,22.0,3.88967962862246,0.22078514230510404,True,22.110392571152552,0.04522760040473912,True,qualified
WDBC__22,WDBC,worst perimeter,Violin,64-point density per group,130.0,4.778707819246534,0.2712479655504467,True,130.13562398277523,0.007684290968108473,False,qualified
WDBC__22,WDBC,worst perimeter,Dot,Individual observations,569.0,0.0,0.0,True,569.0,0.0017574692442882249,False,qualified
WDBC__22,WDBC,worst perimeter,Raincloud,Individual observations,569.0,0.0,0.0,True,569.0,0.0017574692442882249,False,qualified
WDBC__22,WDBC,worst perimeter,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
