key,family,configuration,retained_values,error,error_ratio,qualifies,retention_cost,score,selected
Retinopathy__12,Dot,Mean dots,2,0.7761635096653938,2.311176965096718,False,,0.0,False
Retinopathy__12,Interval,Means with intervals,6,0.7761635096653938,2.311176965096718,False,,0.0,False
Retinopathy__12,Forest,Mean contrast with interval,3,0.7761635096653938,2.311176965096718,False,,0.0,False
Retinopathy__12,Box,Min-max box with mean markers,12,3.4382029475409843,10.237914247102434,False,,0.0,False
Retinopathy__12,Dot,Individual observations,1151,0.0,0.0,True,1151.0,0.0008688097306689834,False
Retinopathy__12,Raincloud,Individual observations,1151,0.0,0.0,True,1151.0,0.0008688097306689834,False
Retinopathy__12,Histogram,10 common bins,22,0.5466910146721328,1.6278782297821286,False,,0.0,False
Retinopathy__12,Heatmap,10 common bins,22,0.5466910146721328,1.6278782297821286,False,,0.0,False
Retinopathy__12,Histogram,20 common bins,42,0.27870782800300536,0.8299064617845484,True,42.41495323089227,0.023576590891338425,True
Retinopathy__12,Heatmap,20 common bins,42,0.27870782800300536,0.8299064617845484,True,42.41495323089227,0.023576590891338425,True
Retinopathy__12,Histogram,40 common bins,82,0.15066979096508976,0.4486484431155152,True,82.22432422155775,0.012161851246176832,False
Retinopathy__12,Heatmap,40 common bins,82,0.15066979096508976,0.4486484431155152,True,82.22432422155775,0.012161851246176832,False
Retinopathy__12,Violin,64-point density per group,130,0.26860564197360254,0.7998252490535569,True,130.3999126245268,0.007668716794921464,False
Retinopathy__12,Violin,128-point density per group,258,0.20336722445861677,0.6055652433686748,True,258.30278262168434,0.0038714255798963687,False
Retinopathy__12,Violin,256-point density per group,514,0.19410137437082703,0.5779743826566438,True,514.2889871913284,0.0019444320701115362,False
Retinopathy__13,Bar,Mean bars,2,0.29880760961993086,1.9933771228478028,False,,0.0,False
Retinopathy__13,Dot,Mean dots,2,0.29880760961993086,1.9933771228478028,False,,0.0,False
Retinopathy__13,Interval,Means with intervals,6,0.29880760961993086,1.9933771228478028,False,,0.0,False
Retinopathy__13,Forest,Mean contrast with interval,3,0.29880760961993086,1.9933771228478028,False,,0.0,False
Retinopathy__13,Box,Min-max box with mean markers,12,1.9602826999999996,13.07725293028709,False,,0.0,False
Retinopathy__13,Dot,Individual observations,1151,0.0,0.0,True,1151.0,0.0008688097306689834,False
Retinopathy__13,Raincloud,Individual observations,1151,0.0,0.0,True,1151.0,0.0008688097306689834,False
Retinopathy__13,Histogram,10 common bins,22,0.27545086771752886,1.8375618307549093,False,,0.0,False
Retinopathy__13,Heatmap,10 common bins,22,0.27545086771752886,1.8375618307549093,False,,0.0,False
Retinopathy__13,Histogram,20 common bins,42,0.1505900369751896,1.0046020414840369,False,,0.0,False
Retinopathy__13,Heatmap,20 common bins,42,0.1505900369751896,1.0046020414840369,False,,0.0,False
Retinopathy__13,Histogram,40 common bins,82,0.08353390511336517,0.5572635035865381,True,82.27863175179327,0.012153823887308443,True
Retinopathy__13,Heatmap,40 common bins,82,0.08353390511336517,0.5572635035865381,True,82.27863175179327,0.012153823887308443,True
Retinopathy__13,Violin,64-point density per group,130,0.15057714505267433,1.0045160381073353,False,,0.0,False
Retinopathy__13,Violin,128-point density per group,258,0.1190013611884955,0.7938706490193509,True,258.3969353245097,0.0038700149393960212,False
Retinopathy__13,Violin,256-point density per group,514,0.09204936237040626,0.6140710183227418,True,514.3070355091613,0.0019443638351359614,False
Retinopathy__14,Bar,Mean bars,2,0.00652002302429644,0.6958225261269094,True,2.347911263063455,0.42591047444239544,True
Retinopathy__14,Dot,Mean dots,2,0.00652002302429644,0.6958225261269094,True,2.347911263063455,0.42591047444239544,True
Retinopathy__14,Interval,Means with intervals,6,0.00652002302429644,0.6958225261269094,True,6.347911263063454,0.1575321327849513,False
Retinopathy__14,Forest,Mean contrast with interval,3,0.00652002302429644,0.6958225261269094,True,3.347911263063455,0.2986936992723533,False
Retinopathy__14,Box,Min-max box with mean markers,12,0.04011600000000004,4.281214399717434,False,,0.0,False
Retinopathy__14,Dot,Individual observations,1151,0.0,0.0,True,1151.0,0.0008688097306689834,False
Retinopathy__14,Raincloud,Individual observations,1151,0.0,0.0,True,1151.0,0.0008688097306689834,False
Retinopathy__14,Histogram,10 common bins,22,0.0061031333041958735,0.6513316927240599,True,22.32566584636203,0.04479149723379696,False
Retinopathy__14,Heatmap,10 common bins,22,0.0061031333041958735,0.6513316927240599,True,22.32566584636203,0.04479149723379696,False
Retinopathy__14,Histogram,20 common bins,42,0.003580093119975203,0.38207065055257594,True,42.19103532527629,0.023701717492599868,False
Retinopathy__14,Heatmap,20 common bins,42,0.003580093119975203,0.38207065055257594,True,42.19103532527629,0.023701717492599868,False
Retinopathy__14,Histogram,40 common bins,82,0.0021382017441860524,0.22819074924494592,True,82.11409537462248,0.012178177150193046,False
Retinopathy__14,Heatmap,40 common bins,82,0.0021382017441860524,0.22819074924494592,True,82.11409537462248,0.012178177150193046,False
Retinopathy__14,Violin,64-point density per group,130,0.004393047121382887,0.4688298084231134,True,130.23441490421155,0.007678461954434302,False
Retinopathy__14,Violin,128-point density per group,258,0.004293362672558199,0.45819139737175857,True,258.22909569868585,0.0038725303099339673,False
Retinopathy__14,Violin,256-point density per group,514,0.00426677194933045,0.45535361226901805,True,514.2276768061345,0.001944663901038923,False
Retinopathy__15,Bar,Mean bars,2,0.0033459383909841545,0.49232171895726096,True,2.2461608594786306,0.4452040893598848,True
Retinopathy__15,Dot,Mean dots,2,0.0033459383909841545,0.49232171895726096,True,2.2461608594786306,0.4452040893598848,True
Retinopathy__15,Interval,Means with intervals,6,0.0033459383909841545,0.49232171895726096,True,6.24616085947863,0.16009834240539722,False
Retinopathy__15,Forest,Mean contrast with interval,3,0.0033459383909841545,0.49232171895726096,True,3.2461608594786306,0.30805620648158855,False
Retinopathy__15,Box,Min-max box with mean markers,12,0.0182686262295082,2.688047542218411,False,,0.0,False
Retinopathy__15,Dot,Individual observations,1151,0.0,0.0,True,1151.0,0.0008688097306689834,False
Retinopathy__15,Raincloud,Individual observations,1151,0.0,0.0,True,1151.0,0.0008688097306689834,False
Retinopathy__15,Histogram,10 common bins,22,0.0015848983242258419,0.23320210242300424,True,22.116601051211504,0.04521490430127472,False
Retinopathy__15,Heatmap,10 common bins,22,0.0015848983242258419,0.23320210242300424,True,22.116601051211504,0.04521490430127472,False
Retinopathy__15,Histogram,20 common bins,42,0.0012701006988353053,0.18688274744816638,True,42.09344137372408,0.023756670097879625,False
Retinopathy__15,Heatmap,20 common bins,42,0.0012701006988353053,0.18688274744816638,True,42.09344137372408,0.023756670097879625,False
Retinopathy__15,Histogram,40 common bins,82,0.0013262237475892141,0.19514069861370456,True,82.09757034930685,0.012180628436934529,False
Retinopathy__15,Heatmap,40 common bins,82,0.0013262237475892141,0.19514069861370456,True,82.09757034930685,0.012180628436934529,False
Retinopathy__15,Violin,64-point density per group,130,0.001326972180805172,0.19525082315407208,True,130.09762541157704,0.007686535375541241,False
Retinopathy__15,Violin,128-point density per group,258,0.001299480238882475,0.19120565599220024,True,258.0956028279961,0.003874533270008613,False
Retinopathy__15,Violin,256-point density per group,514,0.00129199956776474,0.19010494927459867,True,514.0950524746373,0.0019451655782066384,False
HAR__00,Bar,Mean bars,2,0.009648834666666661,1.1586388116269615,False,,0.0,False
HAR__00,Dot,Mean dots,2,0.009648834666666661,1.1586388116269615,False,,0.0,False
HAR__00,Interval,Means with intervals,6,0.009648834666666661,1.1586388116269615,False,,0.0,False
HAR__00,Forest,Mean contrast with interval,3,0.009648834666666661,1.1586388116269615,False,,0.0,False
HAR__00,Box,Min-max box with mean markers,12,0.00455206586206891,0.5466152507613892,True,12.273307625380694,0.08147762856787207,True
HAR__00,Dot,Individual observations,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__00,Raincloud,Individual observations,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__00,Scatter,Individual observations with pairing,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__00,Line,Individual observations with pairing,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__00,Histogram,10 common bins,22,0.0034242551333333315,0.4111869500779289,True,22.205593475038963,0.04503369842936591,False
HAR__00,Heatmap,10 common bins,22,0.0034242551333333315,0.4111869500779289,True,22.205593475038963,0.04503369842936591,False
HAR__00,Histogram,20 common bins,42,0.005676906388888847,0.6816868875225501,True,42.34084344376127,0.023617857337401373,False
HAR__00,Heatmap,20 common bins,42,0.005676906388888847,0.6816868875225501,True,42.34084344376127,0.023617857337401373,False
HAR__00,Histogram,40 common bins,82,0.0061888725833332825,0.7431641460326913,True,82.37158207301634,0.01214010918369364,False
HAR__00,Heatmap,40 common bins,82,0.0061888725833332825,0.7431641460326913,True,82.37158207301634,0.01214010918369364,False
HAR__00,Violin,64-point density per group,130,0.0037351909363308455,0.4485243386562506,True,130.2242621693281,0.0076790605939446146,False
HAR__00,Violin,128-point density per group,258,0.003881484664781776,0.4660913918327789,True,258.2330456959164,0.0038724710747421336,False
HAR__00,Violin,256-point density per group,514,0.00392363460822398,0.47115278650551934,True,514.2355763932528,0.0019446340274895085,False
HAR__01,Bar,Mean bars,2,0.0018984744500000032,0.7321559084610398,True,2.36607795423052,0.4226403437858045,True
HAR__01,Dot,Mean dots,2,0.0018984744500000032,0.7321559084610398,True,2.36607795423052,0.4226403437858045,True
HAR__01,Interval,Means with intervals,6,0.0018984744500000032,0.7321559084610398,True,6.36607795423052,0.15708258792769872,False
HAR__01,Forest,Mean contrast with interval,3,0.0018984744500000032,0.7321559084610398,True,3.36607795423052,0.29708165217718446,False
HAR__01,Box,Min-max box with mean markers,12,0.0008069993793103428,0.31122323699771587,True,12.155611618498858,0.08226653099693998,False
HAR__01,Dot,Individual observations,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__01,Raincloud,Individual observations,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__01,Scatter,Individual observations with pairing,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__01,Line,Individual observations with pairing,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__01,Histogram,10 common bins,22,0.00047431208850574544,0.1829207646455166,True,22.091460382322758,0.04526636006373686,False
HAR__01,Heatmap,10 common bins,22,0.00047431208850574544,0.1829207646455166,True,22.091460382322758,0.04526636006373686,False
HAR__01,Histogram,20 common bins,42,0.0006193428583333299,0.23885258666077674,True,42.11942629333039,0.023742013792774522,False
HAR__01,Heatmap,20 common bins,42,0.0006193428583333299,0.23885258666077674,True,42.11942629333039,0.023742013792774522,False
HAR__01,Histogram,40 common bins,82,0.0006193428583333299,0.23885258666077674,True,82.11942629333039,0.012177386583632507,False
HAR__01,Heatmap,40 common bins,82,0.0006193428583333299,0.23885258666077674,True,82.11942629333039,0.012177386583632507,False
HAR__01,Violin,64-point density per group,130,0.0007850158393861474,0.30274517786745536,True,130.15137258893373,0.0076833611517749464,False
HAR__01,Violin,128-point density per group,258,0.000784111436345155,0.3023963904344231,True,258.1511981952172,0.003873698851646574,False
HAR__01,Violin,256-point density per group,514,0.0007876797553561798,0.3037725300222884,True,514.1518862650112,0.001944950561718967,False
HAR__02,Bar,Mean bars,2,0.006352167083333346,0.7689392407909289,True,2.3844696203954645,0.41938047415095603,True
HAR__02,Dot,Mean dots,2,0.006352167083333346,0.7689392407909289,True,2.3844696203954645,0.41938047415095603,True
HAR__02,Interval,Means with intervals,6,0.006352167083333346,0.7689392407909289,True,6.384469620395464,0.15663008197352163,False
HAR__02,Forest,Mean contrast with interval,3,0.006352167083333346,0.7689392407909289,True,3.3844696203954645,0.2954672702552293,False
HAR__02,Box,Min-max box with mean markers,12,0.004159526249999976,0.5035168179245256,True,12.251758408962262,0.08162093689902437,False
HAR__02,Dot,Individual observations,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__02,Raincloud,Individual observations,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__02,Scatter,Individual observations with pairing,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__02,Line,Individual observations with pairing,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__02,Histogram,10 common bins,22,0.0017748141000000078,0.21484387748234307,True,22.107421938741172,0.045233677756319216,False
HAR__02,Heatmap,10 common bins,22,0.0017748141000000078,0.21484387748234307,True,22.107421938741172,0.045233677756319216,False
HAR__02,Histogram,20 common bins,42,0.0015736814333333349,0.19049647005807738,True,42.09524823502904,0.023755650386398302,False
HAR__02,Heatmap,20 common bins,42,0.0015736814333333349,0.19049647005807738,True,42.09524823502904,0.023755650386398302,False
HAR__02,Histogram,40 common bins,82,0.0025966170166666636,0.3143243386432964,True,82.15716216932165,0.012171793348205624,False
HAR__02,Heatmap,40 common bins,82,0.0025966170166666636,0.3143243386432964,True,82.15716216932165,0.012171793348205624,False
HAR__02,Violin,64-point density per group,130,0.0017725946525329744,0.21457521007673375,True,130.10728760503838,0.007685964548240072,False
HAR__02,Violin,128-point density per group,258,0.001784586312770231,0.216026818322816,True,258.1080134091614,0.0038743469712223416,False
HAR__02,Violin,256-point density per group,514,0.001789729888156802,0.2166494557473066,True,514.1083247278737,0.0019451153616882534,False
HAR__03,Bar,Mean bars,2,0.21980884311833326,1.3052276409198955,False,,0.0,False
HAR__03,Dot,Mean dots,2,0.21980884311833326,1.3052276409198955,False,,0.0,False
HAR__03,Interval,Means with intervals,6,0.21980884311833326,1.3052276409198955,False,,0.0,False
HAR__03,Forest,Mean contrast with interval,3,0.21980884311833326,1.3052276409198955,False,,0.0,False
HAR__03,Box,Min-max box with mean markers,12,0.0980822242499998,0.5824134659818236,True,12.291206732990911,0.08135897652066117,True
HAR__03,Dot,Individual observations,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__03,Raincloud,Individual observations,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__03,Scatter,Individual observations with pairing,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__03,Line,Individual observations with pairing,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__03,Histogram,10 common bins,22,0.08375928535400001,0.49736367689667116,True,22.248681838448334,0.04494648299891109,False
HAR__03,Heatmap,10 common bins,22,0.08375928535400001,0.49736367689667116,True,22.248681838448334,0.04494648299891109,False
HAR__03,Histogram,20 common bins,42,0.05434815498482759,0.3227200194170844,True,42.161360009708545,0.023718399970250693,False
