key,dataset,kind,task,family,H,observer,loss,score,successful,winner,setting
WDBC__27,WDBC,empirical,five,Interval plot,384,hard,0.450334238323605,68.94962371955502,4,False,five
WDBC__27,WDBC,empirical,median,Interval plot,384,soft,0.0051538248420597,99.48726008749264,4,True,five
WDBC__27,WDBC,empirical,spread,Interval plot,384,soft,0.0153208847056151,98.49103028053467,4,False,five
WDBC__27,WDBC,empirical,five,Interval plot,384,soft,0.2492974162284076,80.04499064914188,4,False,five
WDBC__27,WDBC,empirical,median,Dot plot,384,hard,0.0296375741815172,97.1215527750066,4,False,raw
WDBC__27,WDBC,empirical,spread,Dot plot,384,hard,0.0164533606077374,98.38129704269952,4,False,raw
WDBC__27,WDBC,empirical,five,Dot plot,384,hard,0.0208137541529504,97.9610625279808,4,True,raw
WDBC__27,WDBC,empirical,median,Dot plot,384,soft,0.0226391450527774,97.78620394473468,4,False,raw
WDBC__27,WDBC,empirical,spread,Dot plot,384,soft,0.0096700120393417,99.04226015192728,4,False,raw
WDBC__27,WDBC,empirical,five,Dot plot,384,soft,0.022636293720102,97.78647659396512,4,True,raw
WDBC__27,WDBC,empirical,median,Histogram,384,hard,0.0391114619928949,96.23606673360298,4,False,16
WDBC__27,WDBC,empirical,spread,Histogram,384,hard,0.0068196313309762,99.32265610256717,4,False,16
WDBC__27,WDBC,empirical,five,Histogram,384,hard,0.0673838276960117,93.6870106190889,4,False,16
WDBC__27,WDBC,empirical,median,Histogram,384,soft,0.0326882780295054,96.83464228993876,4,False,16
WDBC__27,WDBC,empirical,spread,Histogram,384,soft,0.0065953732194678,99.34478407164008,4,False,16
WDBC__27,WDBC,empirical,five,Histogram,384,soft,0.061328494102825,94.2215351379341,4,False,16
WDBC__27,WDBC,empirical,median,Heatmap,384,hard,0.0344143735334969,96.67305729560393,4,False,16
WDBC__27,WDBC,empirical,spread,Heatmap,384,hard,0.0057348607822287,99.42978403097528,4,True,16
WDBC__27,WDBC,empirical,five,Heatmap,384,hard,0.0679182181416969,93.64012927320572,4,False,16
WDBC__27,WDBC,empirical,median,Heatmap,384,soft,0.0344143735334969,96.67305729560393,4,False,16
WDBC__27,WDBC,empirical,spread,Heatmap,384,soft,0.0057348607822287,99.42978403097528,4,True,16
WDBC__27,WDBC,empirical,five,Heatmap,384,soft,0.0679182181416969,93.64012927320572,4,False,16
WDBC__27,WDBC,empirical,median,Violin plot,384,hard,0.013504430298011,98.6675509357132,4,False,64
WDBC__27,WDBC,empirical,spread,Violin plot,384,hard,0.0757572456339078,92.957775005339,4,False,64
WDBC__27,WDBC,empirical,five,Violin plot,384,hard,0.0335851840979604,96.75061285565242,4,False,64
WDBC__27,WDBC,empirical,median,Violin plot,384,soft,0.0161004686934488,98.41546488860972,4,False,64
WDBC__27,WDBC,empirical,spread,Violin plot,384,soft,0.0748052374181096,93.04011230929557,4,False,64
WDBC__27,WDBC,empirical,five,Violin plot,384,soft,0.0367842894644289,96.45207881347908,4,False,64
WDBC__28,WDBC,empirical,median,Bar chart,256,hard,0.2290351993334576,81.36463467786193,4,False,means
WDBC__28,WDBC,empirical,spread,Bar chart,256,hard,0.4444832404527008,69.22890982706038,4,False,means
WDBC__28,WDBC,empirical,five,Bar chart,256,hard,0.3935607807187767,71.75862106884321,4,False,means
WDBC__28,WDBC,empirical,median,Bar chart,256,soft,0.2148011341832246,82.31800019452182,4,False,means
WDBC__28,WDBC,empirical,spread,Bar chart,256,soft,0.4444832404527008,69.22890982706038,4,False,means
WDBC__28,WDBC,empirical,five,Bar chart,256,soft,0.3907139676887302,71.90551207750724,4,False,means
WDBC__28,WDBC,empirical,median,Box plot,256,hard,0.0012901569297239,99.8711505430474,4,True,five
WDBC__28,WDBC,empirical,spread,Box plot,256,hard,0.0252409095050005,97.53805088433435,4,False,five
WDBC__28,WDBC,empirical,five,Box plot,256,hard,0.6125500188752122,62.01358024835231,4,False,five
WDBC__28,WDBC,empirical,median,Box plot,256,soft,0.0012901569297239,99.8711505430474,4,True,five
WDBC__28,WDBC,empirical,spread,Box plot,256,soft,0.0197374873276167,98.06445408030044,4,False,five
WDBC__28,WDBC,empirical,five,Box plot,256,soft,0.2931756376805171,77.3290163270964,4,False,five
WDBC__28,WDBC,empirical,median,Interval plot,256,hard,0.0012901569297236,99.8711505430474,4,True,five
WDBC__28,WDBC,empirical,spread,Interval plot,256,hard,0.0197374873276167,98.06445408030044,4,True,five
WDBC__28,WDBC,empirical,five,Interval plot,256,hard,0.6091718840156981,62.14376536983072,4,False,five
WDBC__28,WDBC,empirical,median,Interval plot,256,soft,0.0012901569297236,99.8711505430474,4,True,five
WDBC__28,WDBC,empirical,spread,Interval plot,256,soft,0.0197374873276167,98.06445408030044,4,False,five
WDBC__28,WDBC,empirical,five,Interval plot,256,soft,0.2931756376805172,77.32901632709638,4,False,five
WDBC__28,WDBC,empirical,median,Dot plot,256,hard,0.031114581897396,96.98243217158848,4,False,raw
WDBC__28,WDBC,empirical,spread,Dot plot,256,hard,0.0243907063524211,97.6190035499961,4,False,raw
WDBC__28,WDBC,empirical,five,Dot plot,256,hard,0.044151927014744,95.77150356452672,4,False,raw
WDBC__28,WDBC,empirical,median,Dot plot,256,soft,0.0177297767225192,98.25790920851152,4,False,raw
WDBC__28,WDBC,empirical,spread,Dot plot,256,soft,0.0124151864486245,98.77370602349666,4,True,raw
WDBC__28,WDBC,empirical,five,Dot plot,256,soft,0.0188869860364304,98.14631197617877,4,True,raw
WDBC__28,WDBC,empirical,median,Histogram,256,hard,0.0066548356516638,99.33891584126194,4,False,16
WDBC__28,WDBC,empirical,spread,Histogram,256,hard,0.0294272806218363,97.14139296910216,4,False,16
WDBC__28,WDBC,empirical,five,Histogram,256,hard,0.1097526636723454,90.11016893537732,4,False,16
WDBC__28,WDBC,empirical,median,Histogram,256,soft,0.0077551788653921,99.23045011049972,4,False,16
WDBC__28,WDBC,empirical,spread,Histogram,256,soft,0.049449830613203,95.28802338418512,4,False,16
WDBC__28,WDBC,empirical,five,Histogram,256,soft,0.0927202975676905,91.514727256913,4,False,16
WDBC__28,WDBC,empirical,median,Heatmap,256,hard,0.0017047957264992,99.82981056557058,4,False,16
WDBC__28,WDBC,empirical,spread,Heatmap,256,hard,0.0359978710199041,96.52529488458646,4,False,16
WDBC__28,WDBC,empirical,five,Heatmap,256,hard,0.0956387628511346,91.2709584496392,4,False,16
WDBC__28,WDBC,empirical,median,Heatmap,256,soft,0.0017047957264992,99.82981056557058,4,False,16
WDBC__28,WDBC,empirical,spread,Heatmap,256,soft,0.0359978710199041,96.52529488458646,4,False,16
WDBC__28,WDBC,empirical,five,Heatmap,256,soft,0.0956387628511346,91.2709584496392,4,False,16
WDBC__28,WDBC,empirical,median,Violin plot,256,hard,0.0319846699331657,96.90066423804171,4,False,64
WDBC__28,WDBC,empirical,spread,Violin plot,256,hard,0.0840028865173925,92.25067686053208,4,False,64
WDBC__28,WDBC,empirical,five,Violin plot,256,hard,0.0421522253684941,95.95527175949852,4,True,64
WDBC__28,WDBC,empirical,median,Violin plot,256,soft,0.0317116692821183,96.92630506891682,4,False,64
WDBC__28,WDBC,empirical,spread,Violin plot,256,soft,0.0835935047363617,92.28552917944076,4,False,64
WDBC__28,WDBC,empirical,five,Violin plot,256,soft,0.0452937680112417,95.66688624792847,4,False,64
WDBC__28,WDBC,empirical,median,Bar chart,384,hard,0.2158871119058576,82.24447732096917,4,False,means
WDBC__28,WDBC,empirical,spread,Bar chart,384,hard,0.4444832404527008,69.22890982706038,4,False,means
WDBC__28,WDBC,empirical,five,Bar chart,384,hard,0.3909311632332567,71.89428394683983,4,False,means
WDBC__28,WDBC,empirical,median,Bar chart,384,soft,0.206617516344806,82.87630392017593,4,False,means
WDBC__28,WDBC,empirical,spread,Bar chart,384,soft,0.4444832404527008,69.22890982706038,4,False,means
WDBC__28,WDBC,empirical,five,Bar chart,384,soft,0.3890772441210464,71.99023698878321,4,False,means
WDBC__28,WDBC,empirical,median,Box plot,384,hard,0.0026864140016806,99.7320783483084,4,False,five
WDBC__28,WDBC,empirical,spread,Box plot,384,hard,0.0282661331609081,97.2510878021415,4,False,five
WDBC__28,WDBC,empirical,five,Box plot,384,hard,0.6218994081955621,61.65610486981718,4,False,five
WDBC__28,WDBC,empirical,median,Box plot,384,soft,0.0026864140016806,99.7320783483084,4,False,five
WDBC__28,WDBC,empirical,spread,Box plot,384,soft,0.0097269420388062,99.03667599290102,4,False,five
WDBC__28,WDBC,empirical,five,Box plot,384,soft,0.2959239054609037,77.16502456556996,4,False,five
WDBC__28,WDBC,empirical,median,Interval plot,384,hard,0.0026864140016804,99.7320783483084,4,False,five
WDBC__28,WDBC,empirical,spread,Interval plot,384,hard,0.0097269420388059,99.03667599290104,4,True,five
WDBC__28,WDBC,empirical,five,Interval plot,384,hard,0.6173934795181582,61.82787383920409,4,False,five
WDBC__28,WDBC,empirical,median,Interval plot,384,soft,0.0026864140016804,99.7320783483084,4,False,five
WDBC__28,WDBC,empirical,spread,Interval plot,384,soft,0.0097269420388067,99.03667599290098,4,False,five
WDBC__28,WDBC,empirical,five,Interval plot,384,soft,0.2959239054609038,77.16502456556996,4,False,five
WDBC__28,WDBC,empirical,median,Dot plot,384,hard,0.0217106450364417,97.8750691164946,4,False,raw
WDBC__28,WDBC,empirical,spread,Dot plot,384,hard,0.0246516287521621,97.59414536019592,4,False,raw
WDBC__28,WDBC,empirical,five,Dot plot,384,hard,0.0223715220958182,97.81180112979304,4,True,raw
WDBC__28,WDBC,empirical,median,Dot plot,384,soft,0.0140927550023726,98.61030907351866,4,False,raw
WDBC__28,WDBC,empirical,spread,Dot plot,384,soft,0.0087990608583258,99.127768730193,4,True,raw
WDBC__28,WDBC,empirical,five,Dot plot,384,soft,0.0127724225225493,98.73886549055744,4,True,raw
WDBC__28,WDBC,empirical,median,Histogram,384,hard,0.0023924411626152,99.76132689509905,4,False,16
WDBC__28,WDBC,empirical,spread,Histogram,384,hard,0.0241477236867476,97.64216400346815,4,False,16
WDBC__28,WDBC,empirical,five,Histogram,384,hard,0.1081104118423382,90.24371482417584,4,False,16
WDBC__28,WDBC,empirical,median,Histogram,384,soft,0.0074840171860288,99.25715772574416,4,False,16
WDBC__28,WDBC,empirical,spread,Histogram,384,soft,0.0396204209230318,96.18895318660108,4,False,16
WDBC__28,WDBC,empirical,five,Histogram,384,soft,0.0946111541545132,91.35664260359272,4,False,16
WDBC__28,WDBC,empirical,median,Heatmap,384,hard,0.0017047957264992,99.82981056557058,4,True,16
WDBC__28,WDBC,empirical,spread,Heatmap,384,hard,0.0359978710199041,96.52529488458646,4,False,16
WDBC__28,WDBC,empirical,five,Heatmap,384,hard,0.0956387628511346,91.2709584496392,4,False,16
WDBC__28,WDBC,empirical,median,Heatmap,384,soft,0.0017047957264992,99.82981056557058,4,True,16
WDBC__28,WDBC,empirical,spread,Heatmap,384,soft,0.0359978710199041,96.52529488458646,4,False,16
WDBC__28,WDBC,empirical,five,Heatmap,384,soft,0.0956387628511346,91.2709584496392,4,False,16
WDBC__28,WDBC,empirical,median,Violin plot,384,hard,0.0324706393210454,96.85505446020257,4,False,64
WDBC__28,WDBC,empirical,spread,Violin plot,384,hard,0.0829860243550402,92.33729498915172,4,False,64
WDBC__28,WDBC,empirical,five,Violin plot,384,hard,0.0418032266918284,95.98741627777716,4,False,64
WDBC__28,WDBC,empirical,median,Violin plot,384,soft,0.0317694208395847,96.92087978206092,4,False,64
WDBC__28,WDBC,empirical,spread,Violin plot,384,soft,0.0821227981634508,92.41095388593352,4,False,64
WDBC__28,WDBC,empirical,five,Violin plot,384,soft,0.043132769142249,95.8650738987218,4,False,64
WDBC__29,WDBC,empirical,median,Bar chart,256,hard,0.1120919236276964,89.9206242536096,4,False,means
WDBC__29,WDBC,empirical,spread,Bar chart,256,hard,0.6433141263764878,60.85263821135664,4,False,means
WDBC__29,WDBC,empirical,five,Bar chart,256,hard,0.3914973903993682,71.86502877400251,4,False,means
WDBC__29,WDBC,empirical,median,Bar chart,256,soft,0.0975948121818622,91.10830234448196,4,False,means
WDBC__29,WDBC,empirical,spread,Bar chart,256,soft,0.6433141263764878,60.85263821135664,4,False,means
WDBC__29,WDBC,empirical,five,Bar chart,256,soft,0.3885979681102014,72.01508449280968,4,False,means
WDBC__29,WDBC,empirical,median,Box plot,256,hard,0.0162260525296369,98.4033028390439,4,False,five
WDBC__29,WDBC,empirical,spread,Box plot,256,hard,0.0407707229576014,96.0826412524613,4,False,five
WDBC__29,WDBC,empirical,five,Box plot,256,hard,0.6359624367683983,61.12609785682806,4,False,five
WDBC__29,WDBC,empirical,median,Box plot,256,soft,0.0162260525296369,98.4033028390439,4,False,five
WDBC__29,WDBC,empirical,spread,Box plot,256,soft,0.0434913343375013,95.83213267744928,4,False,five
WDBC__29,WDBC,empirical,five,Box plot,256,soft,0.2410253588020316,80.57853072118569,4,False,five
WDBC__29,WDBC,empirical,median,Interval plot,256,hard,0.0126061838659421,98.75507536228804,4,False,five
WDBC__29,WDBC,empirical,spread,Interval plot,256,hard,0.0434913343375011,95.83213267744928,4,False,five
WDBC__29,WDBC,empirical,five,Interval plot,256,hard,0.6334630474803058,61.21962792746046,4,False,five
WDBC__29,WDBC,empirical,median,Interval plot,256,soft,0.0126061838659421,98.75507536228804,4,False,five
WDBC__29,WDBC,empirical,spread,Interval plot,256,soft,0.0434913343375017,95.83213267744924,4,False,five
WDBC__29,WDBC,empirical,five,Interval plot,256,soft,0.2403013850692928,80.62556504717055,4,False,five
WDBC__29,WDBC,empirical,median,Dot plot,256,hard,0.0320356724686271,96.89587546988588,4,False,raw
WDBC__29,WDBC,empirical,spread,Dot plot,256,hard,0.0798303498230667,92.6071396459502,4,False,raw
WDBC__29,WDBC,empirical,five,Dot plot,256,hard,0.0338679599476921,96.72415034997258,4,False,raw
WDBC__29,WDBC,empirical,median,Dot plot,256,soft,0.0255066188812823,97.51277871720544,4,False,raw
WDBC__29,WDBC,empirical,spread,Dot plot,256,soft,0.1219438749672129,89.13101825429757,4,False,raw
WDBC__29,WDBC,empirical,five,Dot plot,256,soft,0.0575216761927741,94.56070948825749,4,False,raw
WDBC__29,WDBC,empirical,median,Histogram,256,hard,0.0087228238851695,99.13526058114032,4,True,16
WDBC__29,WDBC,empirical,spread,Histogram,256,hard,0.2441624732412651,80.37535462670094,4,False,16
WDBC__29,WDBC,empirical,five,Histogram,256,hard,0.0808134544145668,92.52290447676371,4,False,16
WDBC__29,WDBC,empirical,median,Histogram,256,soft,0.0073867462782189,99.26674176471856,4,True,16
WDBC__29,WDBC,empirical,spread,Histogram,256,soft,0.2421169712532729,80.50771570981907,4,False,16
WDBC__29,WDBC,empirical,five,Histogram,256,soft,0.0769793207050056,92.8522935190052,4,False,16
WDBC__29,WDBC,empirical,median,Heatmap,256,hard,0.0091244001708759,99.09581017272689,4,False,16
WDBC__29,WDBC,empirical,spread,Heatmap,256,hard,0.2478267629423871,80.13932940835399,4,False,16
WDBC__29,WDBC,empirical,five,Heatmap,256,hard,0.0820923037434211,92.41355811704524,4,False,16
WDBC__29,WDBC,empirical,median,Heatmap,256,soft,0.0091244001708759,99.09581017272689,4,False,16
WDBC__29,WDBC,empirical,spread,Heatmap,256,soft,0.2478267629423871,80.13932940835399,4,False,16
WDBC__29,WDBC,empirical,five,Heatmap,256,soft,0.0820923037434211,92.41355811704524,4,False,16
WDBC__29,WDBC,empirical,median,Violin plot,256,hard,0.0403746749334269,96.11921782544252,4,False,64
WDBC__29,WDBC,empirical,spread,Violin plot,256,hard,0.001588353661977,99.84141652045275,4,True,64
WDBC__29,WDBC,empirical,five,Violin plot,256,hard,0.0252582766999118,97.53639865447242,4,True,64
WDBC__29,WDBC,empirical,median,Violin plot,256,soft,0.0395374649332401,96.19662914835116,4,False,64
WDBC__29,WDBC,empirical,spread,Violin plot,256,soft,0.001029319306897,99.89717391018978,4,True,64
WDBC__29,WDBC,empirical,five,Violin plot,256,soft,0.026561383778636,97.4125868946222,4,True,64
WDBC__29,WDBC,empirical,median,Bar chart,384,hard,0.0953037155500954,91.29887772705756,4,False,means
WDBC__29,WDBC,empirical,spread,Bar chart,384,hard,0.6433141263764878,60.85263821135664,4,False,means
WDBC__29,WDBC,empirical,five,Bar chart,384,hard,0.3881397487838481,72.03885638143436,4,False,means
WDBC__29,WDBC,empirical,median,Bar chart,384,soft,0.0858628173605742,92.09266437824232,4,False,means
WDBC__29,WDBC,empirical,spread,Bar chart,384,soft,0.6433141263764878,60.85263821135664,4,False,means
WDBC__29,WDBC,empirical,five,Bar chart,384,soft,0.3862515691459438,72.1369787603624,4,False,means
WDBC__29,WDBC,empirical,median,Box plot,384,hard,0.0094408981895207,99.06473987665316,4,False,five
WDBC__29,WDBC,empirical,spread,Box plot,384,hard,0.027656169824041,97.30881099767284,4,False,five
WDBC__29,WDBC,empirical,five,Box plot,384,hard,0.6364941466961109,61.10623750282775,4,False,five
WDBC__29,WDBC,empirical,median,Box plot,384,soft,0.0094408981895207,99.06473987665316,4,False,five
WDBC__29,WDBC,empirical,spread,Box plot,384,soft,0.0283226945685635,97.24573864622852,4,False,five
WDBC__29,WDBC,empirical,five,Box plot,384,soft,0.2352004606265734,80.95851903202299,4,False,five
WDBC__29,WDBC,empirical,median,Interval plot,384,hard,0.0051678159222021,99.48587530954111,4,True,five
WDBC__29,WDBC,empirical,spread,Interval plot,384,hard,0.0283226945685639,97.24573864622847,4,False,five
WDBC__29,WDBC,empirical,five,Interval plot,384,hard,0.6342622914812285,61.18968816772006,4,False,five
WDBC__29,WDBC,empirical,median,Interval plot,384,soft,0.0051678159222021,99.48587530954111,4,False,five
WDBC__29,WDBC,empirical,spread,Interval plot,384,soft,0.0283226945685639,97.24573864622847,4,False,five
WDBC__29,WDBC,empirical,five,Interval plot,384,soft,0.2343458441731098,81.0145717847741,4,False,five
WDBC__29,WDBC,empirical,median,Dot plot,384,hard,0.0299460503098146,97.09246418287572,4,False,raw
WDBC__29,WDBC,empirical,spread,Dot plot,384,hard,0.0380007616271834,96.3390429918748,4,False,raw
WDBC__29,WDBC,empirical,five,Dot plot,384,hard,0.0219097865540893,97.8559960142891,4,True,raw
WDBC__29,WDBC,empirical,median,Dot plot,384,soft,0.0178915391207593,98.24229415088628,4,False,raw
WDBC__29,WDBC,empirical,spread,Dot plot,384,soft,0.0866869652230757,92.02282092292506,4,False,raw
WDBC__29,WDBC,empirical,five,Dot plot,384,soft,0.0362942757216319,96.49768636458424,4,False,raw
WDBC__29,WDBC,empirical,median,Histogram,384,hard,0.00605622451773,99.39802325455187,4,False,16
WDBC__29,WDBC,empirical,spread,Histogram,384,hard,0.2493655160771977,80.04062759310307,4,False,16
WDBC__29,WDBC,empirical,five,Histogram,384,hard,0.0864793060982753,92.04040927306414,4,False,16
WDBC__29,WDBC,empirical,median,Histogram,384,soft,0.0049776749390311,99.50469795865534,4,True,16
WDBC__29,WDBC,empirical,spread,Histogram,384,soft,0.2466826455487409,80.21287563202094,4,False,16
WDBC__29,WDBC,empirical,five,Histogram,384,soft,0.0820902194126394,92.41373612477544,4,False,16
WDBC__29,WDBC,empirical,median,Heatmap,384,hard,0.0091244001708759,99.09581017272689,4,False,16
WDBC__29,WDBC,empirical,spread,Heatmap,384,hard,0.2478267629423871,80.13932940835399,4,False,16
WDBC__29,WDBC,empirical,five,Heatmap,384,hard,0.0820923037434211,92.41355811704524,4,False,16
WDBC__29,WDBC,empirical,median,Heatmap,384,soft,0.0091244001708759,99.09581017272689,4,False,16
WDBC__29,WDBC,empirical,spread,Heatmap,384,soft,0.2478267629423871,80.13932940835399,4,False,16
WDBC__29,WDBC,empirical,five,Heatmap,384,soft,0.0820923037434211,92.41355811704524,4,False,16
