key,dataset,candidate,family,setting,H,observer,task,loss,successful,winner,score
CKD__09,CKD,Violin plot / 64,Violin plot,64,384,threshold,five,0.1076013000078483,4,False,90.28519558372801
CKD__09,CKD,Violin plot / 64,Violin plot,64,384,alpha,median,0.0685841854416351,4,False,93.58177049819524
CKD__09,CKD,Violin plot / 64,Violin plot,64,384,alpha,spread,0.2014911858550528,4,False,83.22990728295193
CKD__09,CKD,Violin plot / 64,Violin plot,64,384,alpha,five,0.1087613565725206,4,False,90.19073347679333
CKD__10,CKD,Bar chart / means,Bar chart,means,256,threshold,median,0.0308880208446208,4,False,97.00374626340951
CKD__10,CKD,Bar chart / means,Bar chart,means,256,threshold,spread,6.046031669844307e-16,4,True,99.99999999999993
CKD__10,CKD,Bar chart / means,Bar chart,means,256,threshold,five,0.1708102846710527,4,False,85.41093404222674
CKD__10,CKD,Bar chart / means,Bar chart,means,256,alpha,median,0.0441545375509304,4,False,95.77126412202401
CKD__10,CKD,Bar chart / means,Bar chart,means,256,alpha,spread,6.046031669844307e-16,4,True,99.99999999999993
CKD__10,CKD,Bar chart / means,Bar chart,means,256,alpha,five,0.1681569813297907,4,False,85.60493289708661
CKD__10,CKD,Box plot / five,Box plot,five,256,threshold,median,0.0043549874320001,4,True,99.56638962453552
CKD__10,CKD,Box plot / five,Box plot,five,256,threshold,spread,0.0397995501189301,4,False,96.17238244483008
CKD__10,CKD,Box plot / five,Box plot,five,256,threshold,five,0.6307301857172818,4,False,61.322222937827505
CKD__10,CKD,Box plot / five,Box plot,five,256,alpha,median,0.0043549874320001,4,True,99.56638962453552
CKD__10,CKD,Box plot / five,Box plot,five,256,alpha,spread,0.0397995501189307,4,False,96.17238244483
CKD__10,CKD,Box plot / five,Box plot,five,256,alpha,five,0.5108008746922374,4,False,66.1900596399713
CKD__10,CKD,Interval plot / five,Interval plot,five,256,threshold,median,0.0043549874320002,4,True,99.56638962453552
CKD__10,CKD,Interval plot / five,Interval plot,five,256,threshold,spread,0.0397995501189307,4,False,96.17238244483
CKD__10,CKD,Interval plot / five,Interval plot,five,256,threshold,five,0.6286075430442724,4,False,61.40214714533075
CKD__10,CKD,Interval plot / five,Interval plot,five,256,alpha,median,0.0043549874320002,4,True,99.56638962453552
CKD__10,CKD,Interval plot / five,Interval plot,five,256,alpha,spread,0.0397995501189307,4,False,96.17238244483
CKD__10,CKD,Interval plot / five,Interval plot,five,256,alpha,five,0.5108008746922374,4,False,66.1900596399713
CKD__10,CKD,Dot plot / raw,Dot plot,raw,256,threshold,median,0.020771023795565,4,False,97.96516326273336
CKD__10,CKD,Dot plot / raw,Dot plot,raw,256,threshold,spread,0.0784106829955752,4,False,92.72905172102259
CKD__10,CKD,Dot plot / raw,Dot plot,raw,256,threshold,five,0.0469546892740668,4,False,95.51511734413033
CKD__10,CKD,Dot plot / raw,Dot plot,raw,256,alpha,median,0.0276291492823313,4,False,97.31136964131207
CKD__10,CKD,Dot plot / raw,Dot plot,raw,256,alpha,spread,0.0912211888375856,4,False,91.64044927181462
CKD__10,CKD,Dot plot / raw,Dot plot,raw,256,alpha,five,0.0469110832371951,4,False,95.519095748596
CKD__10,CKD,Histogram / 16,Histogram,16,256,threshold,median,0.0199478148671629,4,False,98.04423181496195
CKD__10,CKD,Histogram / 16,Histogram,16,256,threshold,spread,0.1609753352736374,4,False,86.13447414576675
CKD__10,CKD,Histogram / 16,Histogram,16,256,threshold,five,0.0511164735350565,4,False,95.13693536139299
CKD__10,CKD,Histogram / 16,Histogram,16,256,alpha,median,0.020472844521532,4,False,97.9937884058903
CKD__10,CKD,Histogram / 16,Histogram,16,256,alpha,spread,0.1719081109506749,4,False,85.33092233560704
CKD__10,CKD,Histogram / 16,Histogram,16,256,alpha,five,0.0501778983846084,4,False,95.22196206359014
CKD__10,CKD,Heatmap / 16,Heatmap,16,256,threshold,median,0.0132786988422855,4,False,98.68953143321211
CKD__10,CKD,Heatmap / 16,Heatmap,16,256,threshold,spread,0.1689906462937425,4,False,85.5438837915835
CKD__10,CKD,Heatmap / 16,Heatmap,16,256,threshold,five,0.0464921888594132,4,True,95.5573305415604
CKD__10,CKD,Heatmap / 16,Heatmap,16,256,alpha,median,0.0132786988422855,4,False,98.68953143321211
CKD__10,CKD,Heatmap / 16,Heatmap,16,256,alpha,spread,0.1689906462937425,4,False,85.5438837915835
CKD__10,CKD,Heatmap / 16,Heatmap,16,256,alpha,five,0.0464921888594132,4,True,95.5573305415604
CKD__10,CKD,Violin plot / 64,Violin plot,64,256,threshold,median,0.0174902081774454,4,False,98.28104407915882
CKD__10,CKD,Violin plot / 64,Violin plot,64,256,threshold,spread,0.1817978026509817,4,False,84.61684374068246
CKD__10,CKD,Violin plot / 64,Violin plot,64,256,threshold,five,0.0573484319972165,4,False,94.57620305078702
CKD__10,CKD,Violin plot / 64,Violin plot,64,256,alpha,median,0.0126676186340518,4,False,98.74908426013081
CKD__10,CKD,Violin plot / 64,Violin plot,64,256,alpha,spread,0.1818155090812772,4,False,84.61557597745376
CKD__10,CKD,Violin plot / 64,Violin plot,64,256,alpha,five,0.0578723404957931,4,False,94.52936443459048
CKD__10,CKD,Bar chart / means,Bar chart,means,384,threshold,median,0.037864690393172,4,False,96.35167370624895
CKD__10,CKD,Bar chart / means,Bar chart,means,384,threshold,spread,6.046031669844307e-16,4,True,99.99999999999993
CKD__10,CKD,Bar chart / means,Bar chart,means,384,threshold,five,0.1694149507613424,4,False,85.51284549158146
CKD__10,CKD,Bar chart / means,Bar chart,means,384,alpha,median,0.0465041930983703,4,False,95.55623442265568
CKD__10,CKD,Bar chart / means,Bar chart,means,384,alpha,spread,6.046031669844307e-16,4,True,99.99999999999993
CKD__10,CKD,Bar chart / means,Bar chart,means,384,alpha,five,0.1676870502203027,4,False,85.63938426921273
CKD__10,CKD,Box plot / five,Box plot,five,384,threshold,median,0.0086395027051992,4,False,99.14344989641711
CKD__10,CKD,Box plot / five,Box plot,five,384,threshold,spread,0.0259185081155979,4,False,97.47362895682573
CKD__10,CKD,Box plot / five,Box plot,five,384,threshold,five,0.6325203612740969,4,False,61.25497872624096
CKD__10,CKD,Box plot / five,Box plot,five,384,alpha,median,0.0086395027051992,4,False,99.14344989641711
CKD__10,CKD,Box plot / five,Box plot,five,384,alpha,spread,0.0086395027052002,4,False,99.14344989641702
CKD__10,CKD,Box plot / five,Box plot,five,384,alpha,five,0.5035979317769695,4,False,66.50714122878504
CKD__10,CKD,Interval plot / five,Interval plot,five,384,threshold,median,0.0059730911387866,4,True,99.40623748374573
CKD__10,CKD,Interval plot / five,Interval plot,five,384,threshold,spread,0.0086395027052001,4,False,99.14344989641702
CKD__10,CKD,Interval plot / five,Interval plot,five,384,threshold,five,0.627473488418557,4,False,61.444933334779954
CKD__10,CKD,Interval plot / five,Interval plot,five,384,alpha,median,0.0059730911387866,4,True,99.40623748374573
CKD__10,CKD,Interval plot / five,Interval plot,five,384,alpha,spread,0.0086395027051999,4,False,99.14344989641705
CKD__10,CKD,Interval plot / five,Interval plot,five,384,alpha,five,0.5030646494636872,4,False,66.53073774017723
CKD__10,CKD,Dot plot / raw,Dot plot,raw,384,threshold,median,0.0291534868531513,4,False,97.1672362552748
CKD__10,CKD,Dot plot / raw,Dot plot,raw,384,threshold,spread,0.0845749882630671,4,False,92.20201561180082
CKD__10,CKD,Dot plot / raw,Dot plot,raw,384,threshold,five,0.0437589787276569,4,True,95.80755906109674
CKD__10,CKD,Dot plot / raw,Dot plot,raw,384,alpha,median,0.0165434660484938,4,False,98.37257661860723
CKD__10,CKD,Dot plot / raw,Dot plot,raw,384,alpha,spread,0.0686043415330335,4,False,93.58000535215749
CKD__10,CKD,Dot plot / raw,Dot plot,raw,384,alpha,five,0.0370017824849451,4,True,96.43184967375095
CKD__10,CKD,Histogram / 16,Histogram,16,384,threshold,median,0.0176134254739878,4,False,98.26914375999083
CKD__10,CKD,Histogram / 16,Histogram,16,384,threshold,spread,0.1633009951244825,4,False,85.9622749564477
CKD__10,CKD,Histogram / 16,Histogram,16,384,threshold,five,0.0501762132966194,4,False,95.22211485450515
CKD__10,CKD,Histogram / 16,Histogram,16,384,alpha,median,0.0179372306516518,4,False,98.23788440863206
CKD__10,CKD,Histogram / 16,Histogram,16,384,alpha,spread,0.1704333947438623,4,False,85.43843712002425
CKD__10,CKD,Histogram / 16,Histogram,16,384,alpha,five,0.0488784499746801,4,False,95.33993190766193
CKD__10,CKD,Heatmap / 16,Heatmap,16,384,threshold,median,0.0132786988422855,4,False,98.68953143321211
CKD__10,CKD,Heatmap / 16,Heatmap,16,384,threshold,spread,0.1689906462937425,4,False,85.5438837915835
CKD__10,CKD,Heatmap / 16,Heatmap,16,384,threshold,five,0.0464921888594132,4,False,95.5573305415604
CKD__10,CKD,Heatmap / 16,Heatmap,16,384,alpha,median,0.0132786988422855,4,False,98.68953143321211
CKD__10,CKD,Heatmap / 16,Heatmap,16,384,alpha,spread,0.1689906462937425,4,False,85.5438837915835
CKD__10,CKD,Heatmap / 16,Heatmap,16,384,alpha,five,0.0464921888594132,4,False,95.5573305415604
CKD__10,CKD,Violin plot / 64,Violin plot,64,384,threshold,median,0.0181278327639635,4,False,98.21949344860252
CKD__10,CKD,Violin plot / 64,Violin plot,64,384,threshold,spread,0.1838840600407164,4,False,84.46773073079537
CKD__10,CKD,Violin plot / 64,Violin plot,64,384,threshold,five,0.0600792067828981,4,False,94.3325737927428
CKD__10,CKD,Violin plot / 64,Violin plot,64,384,alpha,median,0.0149378537785761,4,False,98.52820015304751
CKD__10,CKD,Violin plot / 64,Violin plot,64,384,alpha,spread,0.1843985232043382,4,False,84.4310407694991
CKD__10,CKD,Violin plot / 64,Violin plot,64,384,alpha,five,0.0608404335525029,4,False,94.26488361225424
ILPD__00,ILPD,Bar chart / means,Bar chart,means,256,threshold,median,0.0574124117914749,4,False,94.57048062314622
ILPD__00,ILPD,Bar chart / means,Bar chart,means,256,threshold,spread,0.1869136895468756,4,False,84.2521245484806
ILPD__00,ILPD,Bar chart / means,Bar chart,means,256,threshold,five,0.1049393271317328,4,False,90.50270684055201
ILPD__00,ILPD,Bar chart / means,Bar chart,means,256,alpha,median,0.0662017164387606,4,False,93.79088258646945
ILPD__00,ILPD,Bar chart / means,Bar chart,means,256,alpha,spread,0.1869136895468756,4,False,84.2521245484806
ILPD__00,ILPD,Bar chart / means,Bar chart,means,256,alpha,five,0.1066971880611899,4,False,90.35895372173923
ILPD__00,ILPD,Box plot / five,Box plot,five,256,threshold,median,0.0086598379266528,4,False,99.14145110164658
ILPD__00,ILPD,Box plot / five,Box plot,five,256,threshold,spread,0.0351572185891421,4,False,96.6036831934516
ILPD__00,ILPD,Box plot / five,Box plot,five,256,threshold,five,0.3576971490147732,4,False,73.65412829552307
ILPD__00,ILPD,Box plot / five,Box plot,five,256,alpha,median,0.0086598379266528,4,False,99.14145110164658
ILPD__00,ILPD,Box plot / five,Box plot,five,256,alpha,spread,0.0175786092945711,4,False,98.27250601240947
ILPD__00,ILPD,Box plot / five,Box plot,five,256,alpha,five,0.0640763306929964,4,False,93.97822046739206
ILPD__00,ILPD,Interval plot / five,Interval plot,five,256,threshold,median,0.0053045816524535,4,True,99.47234084582264
ILPD__00,ILPD,Interval plot / five,Interval plot,five,256,threshold,spread,0.017578609294571,4,True,98.27250601240947
ILPD__00,ILPD,Interval plot / five,Interval plot,five,256,threshold,five,0.354507049356251,4,False,73.8275965765748
ILPD__00,ILPD,Interval plot / five,Interval plot,five,256,alpha,median,0.0053045816524535,4,True,99.47234084582264
ILPD__00,ILPD,Interval plot / five,Interval plot,five,256,alpha,spread,0.0175786092945709,4,False,98.27250601240948
ILPD__00,ILPD,Interval plot / five,Interval plot,five,256,alpha,five,0.0634052794381565,4,False,94.03752448251373
ILPD__00,ILPD,Dot plot / raw,Dot plot,raw,256,threshold,median,0.0508594839262314,4,False,95.16020127294188
ILPD__00,ILPD,Dot plot / raw,Dot plot,raw,256,threshold,spread,0.0337686997787298,4,False,96.7334375875418
ILPD__00,ILPD,Dot plot / raw,Dot plot,raw,256,threshold,five,0.0338415720383153,4,True,96.72661915001217
ILPD__00,ILPD,Dot plot / raw,Dot plot,raw,256,alpha,median,0.0231820347327534,4,False,97.73431960825931
ILPD__00,ILPD,Dot plot / raw,Dot plot,raw,256,alpha,spread,0.0162624625961112,4,True,98.39977730215799
ILPD__00,ILPD,Dot plot / raw,Dot plot,raw,256,alpha,five,0.0340470425870272,4,True,96.7073990655351
ILPD__00,ILPD,Histogram / 16,Histogram,16,256,threshold,median,0.0699136379962422,4,False,93.46548772598338
ILPD__00,ILPD,Histogram / 16,Histogram,16,256,threshold,spread,0.128024579935997,4,False,88.65055050987799
ILPD__00,ILPD,Histogram / 16,Histogram,16,256,threshold,five,0.0580293872575691,4,False,94.51533313191024
ILPD__00,ILPD,Histogram / 16,Histogram,16,256,alpha,median,0.0713539606500008,4,False,93.33983321378588
ILPD__00,ILPD,Histogram / 16,Histogram,16,256,alpha,spread,0.1279945824006917,4,False,88.65290805490547
ILPD__00,ILPD,Histogram / 16,Histogram,16,256,alpha,five,0.0617933257008582,4,False,94.1802868594912
ILPD__00,ILPD,Heatmap / 16,Heatmap,16,256,threshold,median,0.0698741533313015,4,False,93.46893715361456
ILPD__00,ILPD,Heatmap / 16,Heatmap,16,256,threshold,spread,0.1158764383577163,4,False,89.61565686177077
ILPD__00,ILPD,Heatmap / 16,Heatmap,16,256,threshold,five,0.0651043970002567,4,False,93.88751025874875
ILPD__00,ILPD,Heatmap / 16,Heatmap,16,256,alpha,median,0.0698741533313015,4,False,93.46893715361456
ILPD__00,ILPD,Heatmap / 16,Heatmap,16,256,alpha,spread,0.1158764383577163,4,False,89.61565686177077
ILPD__00,ILPD,Heatmap / 16,Heatmap,16,256,alpha,five,0.0651043970002567,4,False,93.88751025874875
ILPD__00,ILPD,Violin plot / 64,Violin plot,64,256,threshold,median,0.0332626379869676,4,False,96.78081479344198
ILPD__00,ILPD,Violin plot / 64,Violin plot,64,256,threshold,spread,0.0388164011343241,4,False,96.26340120429953
ILPD__00,ILPD,Violin plot / 64,Violin plot,64,256,threshold,five,0.0440379236411742,4,False,95.78196130198145
ILPD__00,ILPD,Violin plot / 64,Violin plot,64,256,alpha,median,0.0343131424906837,4,False,96.68251895088022
ILPD__00,ILPD,Violin plot / 64,Violin plot,64,256,alpha,spread,0.0409160980437411,4,False,96.06922228211887
ILPD__00,ILPD,Violin plot / 64,Violin plot,64,256,alpha,five,0.0442627411242356,4,False,95.76134057252843
ILPD__00,ILPD,Bar chart / means,Bar chart,means,384,threshold,median,0.0647408238407099,4,False,93.9195696838994
ILPD__00,ILPD,Bar chart / means,Bar chart,means,384,threshold,spread,0.1869136895468756,4,False,84.2521245484806
ILPD__00,ILPD,Bar chart / means,Bar chart,means,384,threshold,five,0.1064050095415798,4,False,90.38281563948567
ILPD__00,ILPD,Bar chart / means,Bar chart,means,384,alpha,median,0.0704646489379884,4,False,93.4173773035946
ILPD__00,ILPD,Bar chart / means,Bar chart,means,384,alpha,spread,0.1869136895468756,4,False,84.2521245484806
ILPD__00,ILPD,Bar chart / means,Bar chart,means,384,alpha,five,0.1075497745610355,4,False,90.28939583291762
ILPD__00,ILPD,Box plot / five,Box plot,five,384,threshold,median,0.0076963637605948,4,False,99.23624178498838
ILPD__00,ILPD,Box plot / five,Box plot,five,384,threshold,spread,0.0094751115312406,4,False,99.06138235375926
ILPD__00,ILPD,Box plot / five,Box plot,five,384,threshold,five,0.356898974887756,4,False,73.69745415886403
ILPD__00,ILPD,Box plot / five,Box plot,five,384,alpha,median,0.0076963637605948,4,False,99.23624178498838
ILPD__00,ILPD,Box plot / five,Box plot,five,384,alpha,spread,0.0075994683142596,4,True,99.24578480306529
ILPD__00,ILPD,Box plot / five,Box plot,five,384,alpha,five,0.0602586592092222,4,False,94.31660768003864
ILPD__00,ILPD,Interval plot / five,Interval plot,five,384,threshold,median,0.0049772392150245,4,True,99.50474110051367
ILPD__00,ILPD,Interval plot / five,Interval plot,five,384,threshold,spread,0.0075994683142594,4,True,99.24578480306529
ILPD__00,ILPD,Interval plot / five,Interval plot,five,384,threshold,five,0.3550642093196812,4,False,73.79724098107916
ILPD__00,ILPD,Interval plot / five,Interval plot,five,384,alpha,median,0.0049772392150245,4,True,99.50474110051367
ILPD__00,ILPD,Interval plot / five,Interval plot,five,384,alpha,spread,0.0075994683142596,4,True,99.24578480306529
ILPD__00,ILPD,Interval plot / five,Interval plot,five,384,alpha,five,0.0597148343001081,4,False,94.36500911685859
ILPD__00,ILPD,Dot plot / raw,Dot plot,raw,384,threshold,median,0.0635525667471806,4,False,94.0245015870205
ILPD__00,ILPD,Dot plot / raw,Dot plot,raw,384,threshold,spread,0.0176660118358575,4,False,98.26406584966041
ILPD__00,ILPD,Dot plot / raw,Dot plot,raw,384,threshold,five,0.0328153396567474,4,True,96.8227292530673
ILPD__00,ILPD,Dot plot / raw,Dot plot,raw,384,alpha,median,0.0274609932166042,4,False,97.32729579050648
ILPD__00,ILPD,Dot plot / raw,Dot plot,raw,384,alpha,spread,0.018511957962224,4,False,98.18245060183078
ILPD__00,ILPD,Dot plot / raw,Dot plot,raw,384,alpha,five,0.0315398815725898,4,True,96.9424467113664
ILPD__00,ILPD,Histogram / 16,Histogram,16,384,threshold,median,0.0671772198426134,4,False,93.70514863009157
ILPD__00,ILPD,Histogram / 16,Histogram,16,384,threshold,spread,0.1263399532850883,4,False,88.78314198865053
ILPD__00,ILPD,Histogram / 16,Histogram,16,384,threshold,five,0.056769459992865,4,False,94.628018490121
ILPD__00,ILPD,Histogram / 16,Histogram,16,384,alpha,median,0.0691390907437565,4,False,93.5331996236655
ILPD__00,ILPD,Histogram / 16,Histogram,16,384,alpha,spread,0.1249147146790011,4,False,88.89562799303893
ILPD__00,ILPD,Histogram / 16,Histogram,16,384,alpha,five,0.0599675826471264,4,False,94.34250786261165
ILPD__00,ILPD,Heatmap / 16,Heatmap,16,384,threshold,median,0.0698741533313015,4,False,93.46893715361456
ILPD__00,ILPD,Heatmap / 16,Heatmap,16,384,threshold,spread,0.1158764383577163,4,False,89.61565686177077
ILPD__00,ILPD,Heatmap / 16,Heatmap,16,384,threshold,five,0.0651043970002567,4,False,93.88751025874875
ILPD__00,ILPD,Heatmap / 16,Heatmap,16,384,alpha,median,0.0698741533313015,4,False,93.46893715361456
ILPD__00,ILPD,Heatmap / 16,Heatmap,16,384,alpha,spread,0.1158764383577163,4,False,89.61565686177077
ILPD__00,ILPD,Heatmap / 16,Heatmap,16,384,alpha,five,0.0651043970002567,4,False,93.88751025874875
ILPD__00,ILPD,Violin plot / 64,Violin plot,64,384,threshold,median,0.0326236880848885,4,False,96.84069923425903
ILPD__00,ILPD,Violin plot / 64,Violin plot,64,384,threshold,spread,0.0394706414363917,4,False,96.20281325292177
ILPD__00,ILPD,Violin plot / 64,Violin plot,64,384,threshold,five,0.0445915912814249,4,False,95.73119373603961
ILPD__00,ILPD,Violin plot / 64,Violin plot,64,384,alpha,median,0.0331218585697766,4,False,96.79400273113673
ILPD__00,ILPD,Violin plot / 64,Violin plot,64,384,alpha,spread,0.0410597722099944,4,False,96.05596399879794
ILPD__00,ILPD,Violin plot / 64,Violin plot,64,384,alpha,five,0.044788139356064,4,False,95.71318455206925
